13	af8de6417cb2febc2b9f	t
23	af8de6417cb2febc2b9f	t
568	aef4aed9fe	t
990	af8de6417cb2febc2b9f	t
998	af8de6417cb2febc2b9f	t
1032	aef4aed9fe	t
\.


